customer_id,age,tenure,monthly_charges,total_charges,contract,internet_service,payment_method,support_tickets,tech_support,senior_citizen,partner,dependents,churn
CUST_004703,49,27,117.79,2959.02,One year,Fiber optic,Electronic check,1,No,1,Yes,No,0
CUST_004704,66,53,47.98,2670.37,Month-to-month,DSL,Credit card,5,Yes,0,No,No,0
CUST_004705,59,6,50.7,278.97,Month-to-month,Fiber optic,Credit card,2,No,0,No,Yes,1
CUST_004706,31,59,32.71,2019.29,Month-to-month,Fiber optic,Electronic check,2,No,0,No,No,0
CUST_004707,44,23,95.52,2284.14,Month-to-month,Fiber optic,Electronic check,1,No,0,No,Yes,1
CUST_004708,49,10,112.41,1155.01,Month-to-month,No,Mailed check,1,No,0,Yes,No,1
CUST_004709,61,63,98.98,6644.59,Month-to-month,DSL,Mailed check,4,Yes,0,Yes,Yes,1
CUST_004710,42,7,81.26,605.56,One year,No,Electronic check,1,No,0,Yes,No,1
CUST_004711,34,10,101.32,1001.2,Month-to-month,Fiber optic,Credit card,2,No,0,Yes,No,1
CUST_004712,63,69,60.42,4182.49,One year,DSL,Credit card,0,Yes,0,No,No,0
CUST_004713,68,38,105.95,3959.87,Two year,Fiber optic,Mailed check,3,No,0,Yes,No,0
CUST_004714,45,34,99.85,3471.95,Month-to-month,DSL,Credit card,3,No,0,No,No,0
CUST_004715,19,50,20.17,1013.05,One year,DSL,Bank transfer,3,Yes,0,Yes,No,0
CUST_004716,46,46,68.78,3035.05,Month-to-month,DSL,Bank transfer,2,Yes,0,No,No,0
CUST_004717,68,45,46.46,2058.54,Month-to-month,No,Credit card,5,No,0,No,No,0
CUST_004718,74,2,28.62,57.98,One year,No,Mailed check,3,No,1,Yes,No,0
CUST_004719,40,40,104.62,4436.0,Month-to-month,No,Mailed check,4,No,0,No,Yes,0
CUST_004720,26,21,20.79,404.71,Month-to-month,DSL,Electronic check,0,No,0,No,No,0
CUST_004721,50,59,93.02,5556.55,Two year,Fiber optic,Bank transfer,3,No,0,No,No,0
CUST_004722,65,37,118.82,4781.83,Month-to-month,No,Electronic check,3,Yes,0,Yes,No,1
CUST_004723,71,9,68.2,602.59,One year,DSL,Electronic check,2,No,0,No,Yes,0
CUST_004724,20,64,57.12,3340.2,One year,Fiber optic,Mailed check,3,No,0,No,Yes,0
CUST_004725,34,21,80.58,1810.49,Month-to-month,DSL,Mailed check,5,No,0,Yes,Yes,1
CUST_004726,45,20,100.47,1893.75,One year,Fiber optic,Electronic check,3,Yes,0,No,No,0
CUST_004727,23,68,44.03,3112.27,Month-to-month,Fiber optic,Electronic check,1,No,0,No,No,1
CUST_004728,68,56,45.07,2504.62,Month-to-month,DSL,Credit card,2,Yes,0,Yes,Yes,0
CUST_004729,24,62,80.72,5445.87,Two year,DSL,Bank transfer,1,No,0,Yes,No,0
CUST_004730,55,48,113.99,5771.19,Month-to-month,Fiber optic,Mailed check,2,No,0,Yes,No,0
CUST_004731,70,66,49.84,3488.1,One year,Fiber optic,Credit card,3,Yes,0,No,No,0
CUST_004732,57,9,57.68,529.6,Month-to-month,DSL,Credit card,1,No,0,No,Yes,0
CUST_004733,61,44,119.33,4871.87,Month-to-month,DSL,Electronic check,2,No,0,No,No,1
CUST_004734,33,22,37.62,772.93,One year,No,Bank transfer,4,Yes,0,Yes,No,1
CUST_004735,65,29,27.7,730.08,One year,Fiber optic,Electronic check,3,Yes,0,No,Yes,0
CUST_004736,41,18,78.98,1458.46,Month-to-month,Fiber optic,Mailed check,2,No,0,Yes,No,1
CUST_004737,21,15,22.43,349.25,One year,Fiber optic,Bank transfer,1,No,0,No,No,0
CUST_004738,38,32,38.04,1145.69,Month-to-month,No,Electronic check,4,Yes,0,No,No,0
CUST_004739,37,67,82.22,5904.31,Month-to-month,DSL,Mailed check,2,Yes,0,Yes,No,0
CUST_004740,47,46,85.95,3837.85,One year,DSL,Electronic check,1,Yes,0,Yes,No,0
CUST_004741,33,26,71.04,1743.3,One year,Fiber optic,Mailed check,0,No,0,No,No,0
CUST_004742,44,32,58.37,1961.54,Month-to-month,No,Electronic check,0,No,0,Yes,Yes,1
CUST_004743,42,39,77.62,3103.81,One year,DSL,Credit card,3,No,0,No,Yes,0
CUST_004744,36,18,84.34,1426.93,Month-to-month,DSL,Mailed check,3,Yes,1,Yes,Yes,1
CUST_004745,57,38,100.35,4067.0,Two year,DSL,Electronic check,2,No,0,No,No,0
CUST_004746,35,51,99.28,4663.19,Two year,Fiber optic,Bank transfer,4,No,0,Yes,No,0
CUST_004747,61,18,86.48,1460.15,Month-to-month,Fiber optic,Electronic check,3,Yes,0,No,No,1
CUST_004748,32,43,109.42,4956.76,Month-to-month,Fiber optic,Bank transfer,1,No,0,Yes,No,0
CUST_004749,67,52,103.8,5441.48,Two year,DSL,Mailed check,3,No,0,Yes,No,0
CUST_004750,38,38,33.32,1249.17,Two year,Fiber optic,Electronic check,5,No,0,No,Yes,0
CUST_004751,20,22,115.67,2367.62,Month-to-month,DSL,Electronic check,4,No,0,No,No,1
CUST_004752,26,40,109.17,4008.33,Month-to-month,Fiber optic,Electronic check,4,Yes,0,No,Yes,0
CUST_004753,63,58,52.09,2981.93,Month-to-month,DSL,Bank transfer,3,No,0,Yes,No,0
CUST_004754,67,16,22.02,386.42,Two year,No,Bank transfer,1,No,0,Yes,No,0
CUST_004755,30,42,80.4,3459.42,Two year,Fiber optic,Electronic check,2,Yes,0,No,No,0
CUST_004756,52,49,63.84,3014.23,Two year,Fiber optic,Electronic check,0,No,0,No,No,0
CUST_004757,50,24,94.96,2506.55,Month-to-month,DSL,Credit card,3,Yes,0,No,Yes,0
CUST_004758,25,28,72.46,2230.84,Two year,DSL,Electronic check,6,No,0,Yes,No,0
CUST_004759,43,64,27.65,1712.19,Month-to-month,Fiber optic,Electronic check,3,No,0,No,No,0
CUST_004760,57,27,44.47,1132.86,Month-to-month,Fiber optic,Bank transfer,3,No,0,No,No,0
CUST_004761,73,44,108.25,4471.63,Month-to-month,Fiber optic,Electronic check,1,No,0,Yes,No,0
CUST_004762,66,11,23.77,266.06,Month-to-month,Fiber optic,Credit card,3,Yes,0,Yes,Yes,0
CUST_004763,23,67,93.67,6042.62,One year,Fiber optic,Electronic check,2,Yes,0,Yes,No,0
CUST_004764,31,43,49.19,2233.52,Month-to-month,No,Credit card,2,No,0,No,Yes,0
CUST_004765,42,55,65.26,3484.75,Month-to-month,Fiber optic,Mailed check,1,No,0,No,No,0
CUST_004766,26,44,73.1,3286.53,Two year,No,Electronic check,2,Yes,0,Yes,No,0
CUST_004767,50,26,45.01,1111.48,Month-to-month,Fiber optic,Mailed check,4,No,0,No,No,1
CUST_004768,18,25,85.2,2121.88,Month-to-month,DSL,Credit card,3,Yes,0,No,No,1
CUST_004769,24,51,89.34,4700.39,Month-to-month,Fiber optic,Mailed check,6,No,1,No,Yes,1
CUST_004770,20,62,28.51,1941.07,Month-to-month,DSL,Electronic check,0,No,0,No,No,0
CUST_004771,34,10,57.39,551.42,Month-to-month,DSL,Credit card,4,No,0,Yes,No,0
CUST_004772,61,61,94.44,6054.62,One year,DSL,Electronic check,3,No,1,No,No,0
CUST_004773,28,60,92.16,5646.22,Month-to-month,Fiber optic,Electronic check,7,Yes,1,No,No,1
CUST_004774,74,8,74.46,626.06,Month-to-month,Fiber optic,Electronic check,1,Yes,0,No,No,1
CUST_004775,33,8,97.77,799.78,Two year,DSL,Credit card,3,No,0,Yes,No,1
CUST_004776,20,51,30.76,1445.81,Month-to-month,DSL,Electronic check,1,No,1,No,No,0
CUST_004777,37,61,31.82,1839.26,One year,DSL,Electronic check,3,Yes,0,Yes,Yes,0
CUST_004778,60,29,85.75,2592.54,Month-to-month,DSL,Credit card,6,Yes,0,No,No,1
CUST_004779,24,47,89.33,4401.88,Two year,DSL,Bank transfer,1,Yes,0,No,No,0
CUST_004780,22,72,101.45,7493.65,Month-to-month,DSL,Electronic check,3,Yes,0,Yes,No,0
CUST_004781,66,24,38.1,859.13,One year,No,Bank transfer,3,No,1,Yes,Yes,0
CUST_004782,51,17,71.68,1122.92,One year,Fiber optic,Electronic check,0,No,0,Yes,No,1
CUST_004783,37,72,86.08,6490.62,One year,DSL,Mailed check,5,Yes,0,No,No,0
CUST_004784,61,21,42.37,914.22,Two year,DSL,Electronic check,2,Yes,0,No,Yes,0
CUST_004785,66,35,71.69,2538.48,Month-to-month,DSL,Bank transfer,1,No,0,Yes,No,0
CUST_004786,38,32,83.84,2424.75,Month-to-month,DSL,Bank transfer,1,No,0,No,No,0
CUST_004787,49,38,41.44,1612.31,Two year,Fiber optic,Electronic check,3,No,0,No,No,0
CUST_004788,18,20,57.56,1215.42,Two year,No,Electronic check,3,Yes,0,No,No,0
CUST_004789,35,49,41.63,2025.33,Month-to-month,Fiber optic,Mailed check,3,Yes,0,No,No,0
CUST_004790,51,50,110.29,5019.3,One year,Fiber optic,Bank transfer,2,No,0,No,Yes,0
CUST_004791,29,15,43.68,627.67,One year,DSL,Bank transfer,3,No,0,Yes,Yes,0
CUST_004792,74,35,32.08,1049.63,One year,Fiber optic,Bank transfer,3,No,0,Yes,Yes,0
CUST_004793,73,5,23.52,120.39,Two year,No,Credit card,2,No,1,No,No,0
CUST_004794,32,16,24.5,362.35,Two year,DSL,Credit card,2,No,0,Yes,Yes,0
CUST_004795,40,72,39.16,2560.66,Month-to-month,No,Credit card,2,No,0,Yes,Yes,0
CUST_004796,28,37,80.82,3180.65,One year,DSL,Bank transfer,3,Yes,0,Yes,No,0
CUST_004797,46,45,21.76,1061.83,Month-to-month,Fiber optic,Electronic check,0,Yes,0,Yes,No,0
CUST_004798,25,64,48.67,3329.15,Month-to-month,DSL,Bank transfer,4,Yes,0,No,Yes,0
CUST_004799,40,52,25.82,1365.11,Two year,Fiber optic,Electronic check,5,No,0,No,No,0
CUST_004800,49,58,60.37,3401.04,One year,DSL,Electronic check,1,Yes,1,Yes,No,0
CUST_004801,52,52,24.86,1184.22,Month-to-month,Fiber optic,Electronic check,3,No,0,No,No,0
CUST_004802,51,36,80.75,2843.27,One year,Fiber optic,Mailed check,4,No,0,No,No,0
CUST_004803,30,46,88.84,3828.0,Month-to-month,Fiber optic,Bank transfer,2,No,0,No,No,0
CUST_004804,63,21,93.13,2076.24,Month-to-month,Fiber optic,Mailed check,2,No,1,Yes,Yes,1
CUST_004805,57,65,42.43,2942.0,One year,DSL,Electronic check,2,No,0,No,No,0
CUST_004806,60,13,106.85,1380.63,One year,Fiber optic,Credit card,4,Yes,1,No,No,1
CUST_004807,44,64,89.03,5478.42,Month-to-month,DSL,Bank transfer,2,Yes,0,No,No,0
CUST_004808,68,64,25.67,1708.34,Month-to-month,Fiber optic,Electronic check,5,Yes,0,Yes,Yes,0
CUST_004809,40,11,64.08,722.85,One year,DSL,Electronic check,3,No,0,No,No,0
CUST_004810,63,52,96.78,5114.0,Month-to-month,Fiber optic,Electronic check,2,No,0,No,Yes,1
CUST_004811,29,72,51.09,3991.54,Two year,Fiber optic,Credit card,1,No,0,Yes,No,0
CUST_004812,32,42,58.16,2335.14,Month-to-month,No,Electronic check,2,Yes,0,No,No,0
CUST_004813,48,25,82.96,2003.9,Two year,Fiber optic,Credit card,1,Yes,0,Yes,No,1
CUST_004814,49,64,25.55,1489.52,Month-to-month,DSL,Electronic check,6,No,0,Yes,No,0
CUST_004815,60,37,116.69,4075.53,Month-to-month,Fiber optic,Bank transfer,3,Yes,1,Yes,No,1
CUST_004816,34,9,37.45,335.0,Month-to-month,DSL,Electronic check,1,No,0,Yes,No,0
CUST_004817,67,18,22.67,434.22,One year,DSL,Mailed check,4,No,0,Yes,No,0
CUST_004818,36,50,20.53,962.66,Two year,Fiber optic,Mailed check,6,No,0,No,Yes,0
CUST_004819,48,33,59.96,1987.8,Month-to-month,Fiber optic,Electronic check,4,No,0,Yes,No,0
CUST_004820,71,16,108.43,1668.58,Month-to-month,No,Credit card,3,No,1,Yes,No,1
CUST_004821,48,58,101.98,6252.56,Month-to-month,No,Bank transfer,3,Yes,0,No,No,0
CUST_004822,56,9,111.2,1028.43,One year,DSL,Electronic check,7,No,0,No,No,1
CUST_004823,69,16,73.38,1069.56,Month-to-month,DSL,Bank transfer,1,No,0,No,No,1
CUST_004824,73,34,64.87,2056.82,Two year,No,Electronic check,1,No,0,No,Yes,0
CUST_004825,46,3,58.59,185.04,Month-to-month,DSL,Credit card,0,Yes,0,No,No,0
CUST_004826,41,28,24.64,714.54,One year,Fiber optic,Mailed check,6,No,0,No,No,0
CUST_004827,29,66,110.95,6760.7,Two year,No,Electronic check,2,No,0,Yes,Yes,0
CUST_004828,48,68,69.62,4546.59,Month-to-month,DSL,Electronic check,3,Yes,0,No,Yes,0
CUST_004829,70,63,65.51,3938.94,Month-to-month,Fiber optic,Electronic check,5,No,0,No,Yes,0
CUST_004830,45,24,71.52,1706.66,Two year,No,Credit card,2,Yes,1,Yes,Yes,0
CUST_004831,37,5,99.42,449.97,Month-to-month,Fiber optic,Electronic check,1,No,1,Yes,Yes,1
CUST_004832,24,59,42.45,2519.69,One year,No,Electronic check,3,No,0,Yes,No,0
CUST_004833,40,27,90.99,2292.81,Two year,Fiber optic,Credit card,3,Yes,0,Yes,Yes,0
CUST_004834,31,54,91.08,5148.97,Month-to-month,DSL,Electronic check,2,No,0,Yes,No,0
CUST_004835,73,9,104.96,953.72,Two year,No,Electronic check,4,Yes,0,No,No,0
CUST_004836,48,49,20.87,1081.38,Month-to-month,Fiber optic,Bank transfer,3,No,0,No,No,0
CUST_004837,25,43,37.04,1634.11,One year,No,Electronic check,4,Yes,0,Yes,Yes,0
CUST_004838,21,67,67.1,4863.81,Month-to-month,Fiber optic,Credit card,1,No,0,No,Yes,0
CUST_004839,66,8,105.05,916.85,Month-to-month,Fiber optic,Bank transfer,3,No,0,Yes,Yes,0
CUST_004840,71,30,116.51,3581.0,Month-to-month,DSL,Electronic check,3,No,1,No,No,1
CUST_004841,61,72,79.49,5869.1,Month-to-month,DSL,Mailed check,3,No,0,Yes,No,0
CUST_004842,25,29,41.21,1160.52,Month-to-month,No,Electronic check,4,No,0,No,No,0
CUST_004843,23,48,38.46,2006.29,Month-to-month,No,Mailed check,2,No,0,Yes,No,1
CUST_004844,29,12,83.94,1070.69,One year,Fiber optic,Bank transfer,2,No,0,No,No,0
CUST_004845,60,53,41.01,2064.55,Month-to-month,No,Bank transfer,1,No,0,Yes,No,0
CUST_004846,61,20,75.31,1435.02,Month-to-month,Fiber optic,Mailed check,0,No,0,No,Yes,0
CUST_004847,65,42,103.48,4556.36,Month-to-month,No,Bank transfer,2,No,0,Yes,Yes,0
CUST_004848,23,64,58.98,3662.3,Month-to-month,Fiber optic,Electronic check,3,No,0,No,No,0
CUST_004849,26,48,57.85,2955.95,Month-to-month,Fiber optic,Credit card,3,No,1,No,No,0
CUST_004850,69,35,23.61,895.22,Month-to-month,Fiber optic,Electronic check,3,Yes,0,No,No,0
CUST_004851,70,14,45.41,586.85,One year,Fiber optic,Credit card,3,Yes,0,No,No,0
CUST_004852,59,25,89.82,2254.86,One year,No,Mailed check,7,No,0,Yes,Yes,0
CUST_004853,24,62,56.04,3744.01,One year,Fiber optic,Electronic check,3,No,0,Yes,No,0
CUST_004854,21,16,35.83,579.19,Month-to-month,No,Mailed check,2,Yes,0,No,Yes,0
CUST_004855,21,48,30.58,1363.77,Two year,DSL,Credit card,5,Yes,0,No,Yes,0
CUST_004856,57,35,29.51,1093.03,One year,DSL,Credit card,1,No,0,No,Yes,0
CUST_004857,66,24,85.91,1940.33,One year,Fiber optic,Bank transfer,1,Yes,0,Yes,No,1
CUST_004858,54,52,81.26,4221.63,Month-to-month,Fiber optic,Mailed check,2,No,0,Yes,No,0
CUST_004859,32,27,71.85,2121.43,Month-to-month,No,Bank transfer,2,Yes,1,Yes,Yes,0
CUST_004860,61,21,70.03,1585.22,Month-to-month,DSL,Electronic check,4,Yes,0,Yes,No,0
CUST_004861,21,39,35.31,1407.26,Month-to-month,DSL,Bank transfer,1,Yes,0,No,No,0
CUST_004862,65,55,70.06,3588.92,One year,Fiber optic,Electronic check,5,Yes,1,Yes,No,0
CUST_004863,68,63,25.99,1600.08,Month-to-month,No,Credit card,0,No,0,Yes,Yes,0
CUST_004864,58,46,112.59,4906.82,Month-to-month,No,Bank transfer,2,Yes,0,Yes,No,0
CUST_004865,68,48,25.8,1282.02,Month-to-month,No,Mailed check,3,No,0,Yes,No,0
CUST_004866,51,57,62.35,3739.6,Month-to-month,Fiber optic,Bank transfer,0,Yes,0,No,No,0
CUST_004867,44,20,20.06,411.16,Month-to-month,No,Electronic check,3,No,0,Yes,No,0
CUST_004868,36,19,98.62,1914.32,Month-to-month,DSL,Electronic check,5,Yes,0,No,No,1
CUST_004869,70,35,36.62,1233.76,Month-to-month,No,Electronic check,0,Yes,0,Yes,Yes,0
CUST_004870,57,46,112.49,5125.42,Month-to-month,Fiber optic,Electronic check,2,No,0,No,Yes,0
CUST_004871,28,47,24.4,1257.45,One year,Fiber optic,Electronic check,3,No,0,Yes,No,0
CUST_004872,72,12,102.08,1325.18,Two year,Fiber optic,Bank transfer,0,No,1,No,No,1
CUST_004873,21,57,85.66,5090.47,Two year,Fiber optic,Bank transfer,5,Yes,0,No,No,0
CUST_004874,51,27,44.97,1303.41,One year,DSL,Mailed check,4,No,0,Yes,No,0
CUST_004875,28,64,40.24,2682.51,Month-to-month,DSL,Credit card,3,No,0,No,No,0
CUST_004876,55,53,55.77,3037.98,One year,Fiber optic,Credit card,2,No,1,No,No,0
CUST_004877,41,71,102.84,7676.94,Two year,No,Electronic check,0,No,0,Yes,No,0
CUST_004878,42,46,106.2,4638.06,Month-to-month,Fiber optic,Mailed check,4,Yes,0,No,Yes,0
CUST_004879,56,38,37.53,1558.51,Month-to-month,DSL,Credit card,4,Yes,0,No,No,0
CUST_004880,61,14,55.34,764.56,One year,Fiber optic,Electronic check,1,Yes,0,No,No,0
CUST_004881,39,29,43.75,1153.06,Month-to-month,DSL,Mailed check,3,Yes,0,Yes,No,1
CUST_004882,74,62,32.26,1875.12,One year,DSL,Credit card,2,No,0,No,No,0
CUST_004883,46,28,84.64,2446.78,Month-to-month,DSL,Bank transfer,3,No,0,No,Yes,1
CUST_004884,27,4,54.59,225.56,Month-to-month,Fiber optic,Credit card,2,Yes,0,No,No,0
CUST_004885,18,18,42.54,772.16,One year,DSL,Credit card,2,Yes,0,Yes,No,0
CUST_004886,29,43,106.6,4585.73,One year,DSL,Electronic check,2,No,0,Yes,No,1
CUST_004887,57,46,94.83,4478.94,One year,DSL,Bank transfer,3,No,1,Yes,Yes,0
CUST_004888,48,71,97.38,7220.24,Two year,Fiber optic,Credit card,3,No,0,Yes,No,0
CUST_004889,37,68,23.92,1529.57,Two year,DSL,Electronic check,2,No,1,Yes,No,0
CUST_004890,45,39,111.51,4092.8,Month-to-month,DSL,Electronic check,2,No,0,Yes,Yes,0
CUST_004891,65,40,77.47,2811.36,Two year,Fiber optic,Electronic check,2,Yes,0,No,No,0
CUST_004892,50,58,70.38,4166.91,Month-to-month,Fiber optic,Bank transfer,2,No,0,No,No,0
CUST_004893,21,4,21.06,82.1,Month-to-month,No,Bank transfer,5,No,0,Yes,Yes,1
CUST_004894,20,43,109.77,5132.21,Two year,Fiber optic,Credit card,1,No,1,Yes,No,1
CUST_004895,45,35,74.39,2517.86,Month-to-month,Fiber optic,Electronic check,2,No,0,No,No,1
CUST_004896,41,57,102.52,5919.49,Two year,No,Bank transfer,3,No,0,Yes,No,1
CUST_004897,66,58,85.55,4809.04,Month-to-month,Fiber optic,Electronic check,6,Yes,0,Yes,No,0
CUST_004898,51,48,99.67,4646.59,Month-to-month,Fiber optic,Credit card,3,No,0,No,Yes,1
CUST_004899,61,48,89.29,4168.37,Month-to-month,DSL,Bank transfer,5,Yes,0,No,Yes,0
CUST_004900,51,50,112.1,5728.61,One year,DSL,Bank transfer,2,Yes,0,No,No,0
CUST_004901,37,42,42.55,1739.4,Two year,DSL,Electronic check,3,No,0,No,Yes,0
CUST_004902,55,17,40.21,635.43,Month-to-month,Fiber optic,Electronic check,3,Yes,0,No,No,0
CUST_004903,53,21,91.25,1787.87,Month-to-month,No,Electronic check,1,No,0,No,No,0
CUST_004904,59,54,70.14,3808.18,Month-to-month,DSL,Credit card,3,No,1,No,No,0
CUST_004905,28,45,79.92,3548.92,Month-to-month,Fiber optic,Electronic check,4,No,0,Yes,No,0
CUST_004906,54,18,90.85,1757.27,One year,No,Credit card,2,Yes,0,Yes,No,1
CUST_004907,34,64,74.74,4345.21,One year,Fiber optic,Electronic check,2,No,0,No,No,0
CUST_004908,63,71,98.77,6682.85,Month-to-month,DSL,Mailed check,4,Yes,0,Yes,Yes,0
CUST_004909,63,46,51.89,2478.62,Month-to-month,No,Electronic check,3,No,0,No,No,0
CUST_004910,53,17,105.9,1866.65,One year,DSL,Electronic check,1,Yes,0,No,No,0
CUST_004911,71,68,30.77,1915.17,Month-to-month,DSL,Mailed check,3,No,0,No,No,0
CUST_004912,48,18,83.4,1425.19,Month-to-month,Fiber optic,Mailed check,4,Yes,0,Yes,No,1
CUST_004913,19,32,109.01,3298.52,One year,DSL,Mailed check,3,No,0,Yes,No,0
CUST_004914,52,62,45.27,3064.64,Month-to-month,No,Bank transfer,2,No,1,Yes,No,0
CUST_004915,62,38,52.68,2170.34,Month-to-month,DSL,Electronic check,2,No,0,Yes,No,0
CUST_004916,23,18,50.54,997.41,Month-to-month,No,Bank transfer,4,No,0,Yes,Yes,0
CUST_004917,23,6,76.43,426.15,One year,DSL,Bank transfer,6,Yes,0,Yes,No,0
CUST_004918,33,26,61.29,1655.82,Month-to-month,No,Electronic check,2,Yes,1,No,No,1
CUST_004919,66,49,30.8,1516.04,Two year,DSL,Mailed check,2,No,0,Yes,No,0
CUST_004920,48,52,109.13,5960.05,Month-to-month,No,Electronic check,5,No,0,No,No,1
CUST_004921,73,17,40.47,648.3,Month-to-month,DSL,Electronic check,2,Yes,0,Yes,No,0
CUST_004922,67,12,73.41,798.07,One year,No,Electronic check,2,No,0,Yes,No,0
CUST_004923,49,51,79.48,3739.94,Month-to-month,No,Bank transfer,2,Yes,0,No,No,0
CUST_004924,56,12,24.08,289.28,Month-to-month,Fiber optic,Electronic check,2,No,0,No,No,0
CUST_004925,36,5,29.57,162.03,Month-to-month,DSL,Credit card,0,Yes,1,Yes,Yes,0
CUST_004926,23,36,117.17,3825.85,One year,Fiber optic,Bank transfer,3,No,0,Yes,No,1
CUST_004927,40,42,86.45,3694.28,Month-to-month,Fiber optic,Electronic check,3,No,1,Yes,No,0
CUST_004928,51,18,23.36,395.04,Two year,Fiber optic,Bank transfer,1,No,0,No,No,0
CUST_004929,28,16,99.42,1454.67,Month-to-month,Fiber optic,Electronic check,1,Yes,0,No,No,1
CUST_004930,30,17,70.85,1234.31,Month-to-month,No,Electronic check,3,No,1,No,No,1
CUST_004931,18,25,27.52,670.78,Month-to-month,No,Credit card,0,Yes,0,Yes,Yes,0
CUST_004932,59,1,88.08,92.36,Month-to-month,Fiber optic,Mailed check,1,Yes,0,Yes,Yes,1
CUST_004933,69,1,69.94,68.1,Two year,DSL,Electronic check,2,Yes,0,Yes,No,0
CUST_004934,65,27,40.49,1005.79,Month-to-month,DSL,Credit card,2,No,0,No,Yes,0
CUST_004935,39,2,107.77,225.57,Two year,Fiber optic,Credit card,1,Yes,0,No,No,1
CUST_004936,51,23,49.14,1164.82,Month-to-month,No,Mailed check,0,No,1,Yes,Yes,0
CUST_004937,72,42,48.46,2199.48,Month-to-month,Fiber optic,Bank transfer,2,Yes,1,No,Yes,0
CUST_004938,51,3,47.28,147.42,Month-to-month,DSL,Bank transfer,1,No,1,No,Yes,0
CUST_004939,34,45,96.75,3929.54,One year,Fiber optic,Bank transfer,1,Yes,0,Yes,Yes,0
CUST_004940,37,45,90.61,4345.72,Month-to-month,Fiber optic,Mailed check,0,Yes,0,No,Yes,1
CUST_004941,59,42,110.31,4682.2,One year,No,Credit card,2,No,0,No,No,0
CUST_004942,43,46,42.93,1781.83,Two year,Fiber optic,Mailed check,3,No,0,No,No,0
CUST_004943,65,59,98.64,6171.68,One year,DSL,Electronic check,2,Yes,0,No,Yes,0
CUST_004944,67,6,77.3,488.9,Month-to-month,DSL,Electronic check,4,No,0,Yes,No,1
CUST_004945,20,13,50.87,727.39,One year,DSL,Mailed check,5,No,0,Yes,No,0
CUST_004946,59,23,23.55,539.78,Month-to-month,Fiber optic,Electronic check,4,No,0,No,Yes,0
CUST_004947,39,50,101.89,5378.54,Month-to-month,Fiber optic,Electronic check,1,Yes,0,Yes,No,0
CUST_004948,47,63,44.11,2897.43,Month-to-month,DSL,Mailed check,1,No,0,Yes,No,0
CUST_004949,33,67,83.17,5566.9,Two year,DSL,Credit card,1,Yes,0,No,Yes,0
CUST_004950,38,42,74.89,2940.24,Month-to-month,No,Electronic check,1,No,0,Yes,No,0
CUST_004951,36,30,20.44,606.34,One year,No,Electronic check,4,No,0,No,No,0
CUST_004952,20,30,119.43,3336.65,One year,Fiber optic,Credit card,0,No,0,No,No,0
CUST_004953,62,5,101.43,487.33,Month-to-month,Fiber optic,Mailed check,3,No,0,Yes,No,0
CUST_004954,26,34,68.65,2508.04,Month-to-month,No,Bank transfer,5,Yes,0,Yes,No,1
CUST_004955,39,37,88.03,3096.52,One year,Fiber optic,Mailed check,6,Yes,0,Yes,No,0
CUST_004956,29,15,67.66,1081.17,Month-to-month,No,Bank transfer,3,No,0,Yes,Yes,1
CUST_004957,27,56,94.46,4795.01,Month-to-month,DSL,Electronic check,5,No,0,Yes,No,0
CUST_004958,39,59,33.43,1967.84,Month-to-month,DSL,Mailed check,3,No,0,No,No,0
CUST_004959,70,22,64.64,1490.56,Two year,DSL,Bank transfer,2,No,1,No,No,0
CUST_004960,71,66,53.55,3792.67,Month-to-month,No,Electronic check,0,No,0,Yes,No,0
CUST_004961,39,8,65.97,477.64,Month-to-month,Fiber optic,Electronic check,2,No,0,No,Yes,1
CUST_004962,46,66,65.05,4547.75,Month-to-month,DSL,Mailed check,4,Yes,0,Yes,No,0
CUST_004963,74,56,34.31,2071.72,Month-to-month,No,Bank transfer,5,Yes,0,Yes,Yes,0
CUST_004964,31,17,117.65,1861.45,Two year,No,Mailed check,6,No,0,No,No,1
CUST_004965,71,47,21.55,922.17,Month-to-month,DSL,Bank transfer,0,No,0,Yes,No,0
CUST_004966,24,23,21.01,454.65,One year,Fiber optic,Bank transfer,1,No,0,No,No,0
CUST_004967,30,58,57.34,3150.69,One year,Fiber optic,Electronic check,1,Yes,0,Yes,Yes,0
CUST_004968,37,12,82.04,923.5,Month-to-month,DSL,Credit card,1,No,1,No,No,0
CUST_004969,20,18,37.97,695.86,One year,Fiber optic,Credit card,3,Yes,0,No,No,0
CUST_004970,64,23,73.32,1603.07,Two year,DSL,Electronic check,0,No,0,No,No,0
CUST_004971,66,15,92.28,1445.46,One year,No,Mailed check,1,Yes,0,No,Yes,0
CUST_004972,39,24,29.41,707.97,One year,No,Electronic check,5,Yes,0,Yes,No,0
CUST_004973,65,44,118.44,5165.94,Month-to-month,No,Credit card,1,Yes,0,No,Yes,0
CUST_004974,62,46,53.67,2650.52,Two year,Fiber optic,Mailed check,4,Yes,1,Yes,No,0
CUST_004975,63,40,84.24,3434.15,Month-to-month,DSL,Mailed check,3,No,0,Yes,No,0
CUST_004976,63,14,31.07,414.49,One year,Fiber optic,Credit card,3,No,0,Yes,No,0
CUST_004977,50,15,90.95,1252.21,Month-to-month,Fiber optic,Bank transfer,2,No,0,No,No,1
